county,fips,cases,deaths,cfr
Wilcox,1321372.0,17912,1256,0.07012058954890577
Wilkes,4676312.0,28406,309,0.010877983524607478
Wilkin,2608032.0,1014,226,0.22287968441814596
Wilkinson,4112200.0,10598,1004,0.09473485563313833
Will,1822882.0,354282,18147,0.051221907971615833
Willacy,4606455.0,2655,134,0.05047080979284369
Williams,6953774.0,5073,76,0.0149812734082397
Williamsburg,4373633.0,14629,684,0.04675644268234329
Williamsburg city,5442150.0,3176,273,0.08595717884130982
Williamson,12352639.0,102097,2478,0.024271036367376122
Wilson,15039323.0,59959,1700,0.02835270768358378
Winchester city,4821120.0,11289,101,0.008946762335016388
Windham,5981070.0,32985,992,0.030074276186145218
Windsor,5402916.0,4151,186,0.04480847988436521
Winkler,3928095.0,310,0,0.0
Winn,2146319.0,9157,215,0.023479305449382985
Winnebago,9426584.0,147030,4116,0.027994286880228526
Winneshiek,1995864.0,1574,0,0.0
Winona,2635393.0,6199,1123,0.1811582513308598
Winston,3008012.0,13522,104,0.007691169945274368
Wirt,5031765.0,283,0,0.0
Wise,8966884.0,5014,360,0.07179896290386917
Wolfe,891954.0,51,0,0.0
Wood,19429642.0,26479,3168,0.1196419804373277
Woodbury,1919300.0,154343,1675,0.010852452006245829
Woodford,3875629.0,4193,111,0.026472692582876222
Woodruff,504406.0,175,0,0.0
Woods,2971174.0,262,0,0.0
Woodson,1980286.0,503,0,0.0
Woodward,3573617.0,367,0,0.0
Worcester,5305872.0,713996,45464,0.06367542675309106
Worth,5436222.0,17124,1288,0.07521607101144592
Wrangell City and Borough,50050.0,81,0,0.0
Wright,7562109.0,27693,121,0.004369335211064168
Wyandot,3760800.0,2840,198,0.06971830985915493
Wyandotte,2222990.0,99453,5261,0.05289935949644556
Wyoming,12003258.0,8732,604,0.06917086578103528
Wythe,4761321.0,1867,70,0.037493304767005894
Yadkin,3459321.0,10363,158,0.01524655022676831
Yakima,5838470.0,259119,6652,0.025671602622733183
Yalobusha,2703456.0,5958,253,0.042463914065122524
Yamhill,4394597.0,5464,605,0.11072474377745242
Yancey,2157542.0,1072,0,0.0
Yankton,4336690.0,3631,0,0.0
Yates,3214947.0,2250,315,0.14
Yavapai,414575.0,21189,365,0.017225919108971637
Yazoo,2900789.0,18373,261,0.014205627823436564
Yell,442814.0,11205,91,0.008121374386434628
Yellow Medicine,2445570.0,597,0,0.0
Yellowstone,3282099.0,8102,178,0.02196988397926438
Yoakum,3540573.0,377,0,0.0
Yolo,709108.0,17788,1581,0.08888014391724758
York,19830756.0,140946,3133,0.02222837114923446
Young,4607785.0,622,76,0.12218649517684887
Yuba,617615.0,2398,86,0.03586321934945788
Yukon-Koyukuk Census Area,203810.0,102,0,0.0
Yuma,1255754.0,116110,1597,0.013754198604771338
Zapata,4122925.0,1036,0,0.0
Zavala,3589518.0,624,0,0.0
Ziebach,2537535.0,83,0,0.0
